"artist_uri","artist_name","artist_id","artist_url"
"spotify:artist:7crPfGd2k81ekOoSqQKWWz","Stevie Nicks","7crPfGd2k81ekOoSqQKWWz","https://api.spotify.com/v1/artists/7crPfGd2k81ekOoSqQKWWz"
"spotify:artist:220xv2aB3dsGxaJI1gGs7l","Hotboii","220xv2aB3dsGxaJI1gGs7l","https://api.spotify.com/v1/artists/220xv2aB3dsGxaJI1gGs7l"
"spotify:artist:21E3waRsmPlU7jZsS13rcj","Ne-Yo","21E3waRsmPlU7jZsS13rcj","https://api.spotify.com/v1/artists/21E3waRsmPlU7jZsS13rcj"
"spotify:artist:7sKxqpSqbIzphAKAhrqvlf","Walker Hayes","7sKxqpSqbIzphAKAhrqvlf","https://api.spotify.com/v1/artists/7sKxqpSqbIzphAKAhrqvlf"
"spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","7tYKF4w9nC0nq9CsPZTHyP","https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP"
"spotify:artist:2RdwBSPQiwcmiDo9kixcl8","Pharrell Williams","2RdwBSPQiwcmiDo9kixcl8","https://api.spotify.com/v1/artists/2RdwBSPQiwcmiDo9kixcl8"
"spotify:artist:6K4y1ejK5kZ0kRdgCv5bRg","Kat & Alex","6K4y1ejK5kZ0kRdgCv5bRg","https://api.spotify.com/v1/artists/6K4y1ejK5kZ0kRdgCv5bRg"
"spotify:artist:6LXRvV2OAtXF7685fzh3mj","Rowdy Rebel","6LXRvV2OAtXF7685fzh3mj","https://api.spotify.com/v1/artists/6LXRvV2OAtXF7685fzh3mj"
"spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","2cnMpRsOVqtPMfq7YiFE6K","https://api.spotify.com/v1/artists/2cnMpRsOVqtPMfq7YiFE6K"
"spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","3Y7RZ31TRPVadSFVy1o8os","https://api.spotify.com/v1/artists/3Y7RZ31TRPVadSFVy1o8os"
"spotify:artist:6If57j6e3TXXk0HiLcIZca","Sevyn Streeter","6If57j6e3TXXk0HiLcIZca","https://api.spotify.com/v1/artists/6If57j6e3TXXk0HiLcIZca"
"spotify:artist:5fyvTyetDr7gvLafBsEEhU","Shordie Shordie","5fyvTyetDr7gvLafBsEEhU","https://api.spotify.com/v1/artists/5fyvTyetDr7gvLafBsEEhU"
"spotify:artist:5ujvZU2thXjZgFKPUt1rDt","Chayce Beckham","5ujvZU2thXjZgFKPUt1rDt","https://api.spotify.com/v1/artists/5ujvZU2thXjZgFKPUt1rDt"
"spotify:artist:0GzIauSfKRc5BlNXpTWAGz","Jessie James Decker","0GzIauSfKRc5BlNXpTWAGz","https://api.spotify.com/v1/artists/0GzIauSfKRc5BlNXpTWAGz"
"spotify:artist:2QFzplw4w06o3HuBhjrPnn","lil Darius","2QFzplw4w06o3HuBhjrPnn","https://api.spotify.com/v1/artists/2QFzplw4w06o3HuBhjrPnn"
"spotify:artist:0jPnVIasXzBYjrlpO5irii","Ingrid Andress","0jPnVIasXzBYjrlpO5irii","https://api.spotify.com/v1/artists/0jPnVIasXzBYjrlpO5irii"
"spotify:artist:78YqeIji3mgAS2K1Maca6x","Dylan Scott","78YqeIji3mgAS2K1Maca6x","https://api.spotify.com/v1/artists/78YqeIji3mgAS2K1Maca6x"
"spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","58lV9VcRSjABbAbfWS6skp","https://api.spotify.com/v1/artists/58lV9VcRSjABbAbfWS6skp"
"spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","6LuN9FCkKOj5PcnpouEgny","https://api.spotify.com/v1/artists/6LuN9FCkKOj5PcnpouEgny"
"spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","0rvjqX7ttXeg3mTy8Xscbt","https://api.spotify.com/v1/artists/0rvjqX7ttXeg3mTy8Xscbt"
"spotify:artist:6ZV6lGY0prbqpTD0Md8i29","Scotty McCreery","6ZV6lGY0prbqpTD0Md8i29","https://api.spotify.com/v1/artists/6ZV6lGY0prbqpTD0Md8i29"
"spotify:artist:20s0P9QLxGqKuCsGwFsp7w","Mario","20s0P9QLxGqKuCsGwFsp7w","https://api.spotify.com/v1/artists/20s0P9QLxGqKuCsGwFsp7w"
"spotify:artist:6tPHARSq45lQ8BSALCfkFC","Lainey Wilson","6tPHARSq45lQ8BSALCfkFC","https://api.spotify.com/v1/artists/6tPHARSq45lQ8BSALCfkFC"
"spotify:artist:4wpwsRGyik5kVa8fG37Q50","BigKayBeezy","4wpwsRGyik5kVa8fG37Q50","https://api.spotify.com/v1/artists/4wpwsRGyik5kVa8fG37Q50"
"spotify:artist:70kkdajctXSbqSMJbQO424","Kacey Musgraves","70kkdajctXSbqSMJbQO424","https://api.spotify.com/v1/artists/70kkdajctXSbqSMJbQO424"
"spotify:artist:2kucQ9jQwuD8jWdtR9Ef38","Sam Hunt","2kucQ9jQwuD8jWdtR9Ef38","https://api.spotify.com/v1/artists/2kucQ9jQwuD8jWdtR9Ef38"
"spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes","7n2wHs1TKAczGzO7Dd2rGr","https://api.spotify.com/v1/artists/7n2wHs1TKAczGzO7Dd2rGr"
"spotify:artist:6jHWWttC33OQdEDnUXtYrq","Hannah Ellis","6jHWWttC33OQdEDnUXtYrq","https://api.spotify.com/v1/artists/6jHWWttC33OQdEDnUXtYrq"
"spotify:artist:75e41tQrYZ8vXnAoeIG9zd","Hannah May Allison","75e41tQrYZ8vXnAoeIG9zd","https://api.spotify.com/v1/artists/75e41tQrYZ8vXnAoeIG9zd"
"spotify:artist:7bXgB6jMjp9ATFy66eO08Z","Chris Brown","7bXgB6jMjp9ATFy66eO08Z","https://api.spotify.com/v1/artists/7bXgB6jMjp9ATFy66eO08Z"
"spotify:artist:46SHBwWsqBkxI7EeeBEQG7","Kodak Black","46SHBwWsqBkxI7EeeBEQG7","https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7"
"spotify:artist:4GGfAshSkqoxpZdoaHm7ky","ERNEST","4GGfAshSkqoxpZdoaHm7ky","https://api.spotify.com/v1/artists/4GGfAshSkqoxpZdoaHm7ky"
"spotify:artist:3IE9OtMFMZFj8CEgflFlPw","Bizzy Crook","3IE9OtMFMZFj8CEgflFlPw","https://api.spotify.com/v1/artists/3IE9OtMFMZFj8CEgflFlPw"
"spotify:artist:43mhFhQ4JAknA7Ik1bOZuV","Pat Benatar","43mhFhQ4JAknA7Ik1bOZuV","https://api.spotify.com/v1/artists/43mhFhQ4JAknA7Ik1bOZuV"
"spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","3PhoLpVuITZKcymswpck5b","https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b"
"spotify:artist:7abk76xILIuWQIcPooclLp","Ray Fulcher","7abk76xILIuWQIcPooclLp","https://api.spotify.com/v1/artists/7abk76xILIuWQIcPooclLp"
"spotify:artist:2dz0ijxEHh6AzUzQBwBSKx","Kolby Cooper","2dz0ijxEHh6AzUzQBwBSKx","https://api.spotify.com/v1/artists/2dz0ijxEHh6AzUzQBwBSKx"
"spotify:artist:4JgGhWEWcKIyT84mknHP2w","Kent Jamz","4JgGhWEWcKIyT84mknHP2w","https://api.spotify.com/v1/artists/4JgGhWEWcKIyT84mknHP2w"
"spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","27T030eWyCQRmDyuvr1kxY","https://api.spotify.com/v1/artists/27T030eWyCQRmDyuvr1kxY"
